,movie,award,award_name
927,포제서,수상,제 29회 전미 비평가 협회상 (여우주연상)
928,포제서,후보,제 52회 골든 글로브 시상식 (여우주연상-드라마)
929,포제서,수상,제 7회 시카고 비평가 협회상 (여우주연상)
930,포제서,수상,제 2회 MTV 영화 & TV 어워즈 (최고의 악당상)
931,포제서,수상,제 55회 뉴욕 비평가 협회상 (여우조연상)
932,포제서,수상,제 55회 뉴욕 비평가 협회상 (여우조연상)
933,포제서,후보,제 38회 새턴 어워즈 (TV 최우수 남자주연상)
934,더 레이서,후보,제 7회 달라스 국제 영화제 (장편 경쟁)
935,더 레이서,수상,제 24회 팜스프링스 국제영화제 (Bridging the Borders 상)
936,더 레이서,후보,제 24회 팜스프링스 국제영화제 (월드 시네마 나우)
937,더 레이서,후보,제 37회 토론토국제영화제 (현대 세계 영화 부문)
938,더 레이서,수상,제 40회 베를린국제영화제 (은곰상:남자연기자상)
939,라스트 레터,후보,"제 38회 홍콩금상장영화제 (중국, 대만 최고의 영화)"
940,라스트 레터,후보,제 55회 금마장 (금마장상 후보작)
941,라스트 레터,후보,제 6회 무주산골영화제 (상영작 - 숲)
942,라스트 레터,후보,제 15회 뉴욕 아시아 영화제 (일본영화)
943,라스트 레터,후보,제 4회 마리끌레르 영화제 (상영작)
944,라스트 레터,후보,제 2회 넥스트 플러스 영화 축제 (기획전)
945,라스트 레터,후보,제 2회 롯데시네마 삼색영화제 (블루)
946,라스트 레터,후보,제 39회 뉴욕영화제 (장편 상영작)
947,라스트 레터,후보,제 6회 무주산골영화제 (상영작 - 숲)
948,라스트 레터,후보,제 29회 도쿄국제영화제 (일본의 현재)
949,라스트 레터,후보,제 6회 무주산골영화제 (상영작 - 숲)
950,라스트 레터,후보,제 29회 도쿄국제영화제 (일본의 현재)
951,라스트 레터,후보,제 15회 뉴욕 아시아 영화제 (일본영화)
952,라스트 레터,후보,제 1회 도빌아시아영화제 (파노라마)
953,라스트 레터,후보,제 14회 제주영화제 (아일랜드시네마)
954,라스트 레터,후보,제 29회 도쿄국제영화제 (일본의 현재)
955,라스트 레터,후보,제 6회 마리끌레르 영화제 (상영작)
956,라스트 레터,후보,제 46회 로테르담 국제영화제 (보이시즈)
957,라스트 레터,후보,제 50회 시체스영화제 (세븐 찬스)
958,라스트 레터,후보,제 29회 도쿄국제영화제 (일본의 현재)
959,라스트 레터,후보,제 15회 뉴욕 아시아 영화제 (일본영화)
960,라스트 레터,후보,제 17회 샌디에고 아시안 영화제 (마스터즈)
961,라스트 레터,후보,제 42회 시애틀국제영화제 (아시안 크로스로드)
962,라스트 레터,후보,제 36회 하와이국제영화제 (스포트라이트 온 재팬)
963,라스트 레터,후보,제 20회 판타지아 영화제 (장편 영화)
964,라스트 레터,후보,제 50회 시체스영화제 (브리가둔)
965,라스트 레터,후보,제 18회 퓨처필름영화제 (플래티넘경쟁)
966,라스트 레터,후보,제 40회 홍콩 국제 영화제 (아이 시 잇 마이 웨이)
967,라스트 레터,후보,제 13회 바르셀로나 빅 아시안 섬머 필름페스티벌 (공식경쟁부문)
968,라스트 레터,수상,제 19회 판타지아 영화제 (관객상-베스트 애니메이션(동))
969,라스트 레터,후보,제 39회 안시 국제애니메이션 페스티벌 (장편경쟁)
970,라스트 레터,후보,제 16회 샌디에고 아시안 영화제 (마스터즈)
971,라스트 레터,후보,제 18회 상하이국제영화제 (금잔상-장편영화)
972,라스트 레터,후보,제 30회 도쿄국제영화제 (일본의 현재)
973,라스트 레터,후보,제 4회 마리끌레르 영화제 (상영작)
974,라스트 레터,후보,제 4회 뉴욕 아시아 영화제 (일본영화)
975,라스트 레터,후보,음악 단편 경쟁
976,라스트 레터,후보,제 29회 도쿄국제영화제 (일본의 현재)
977,라스트 레터,후보,제 4회 마리끌레르 영화제 (상영작)
978,라스트 레터,수상,제 15회 판타지아 영화제 (심사위원 특별언급)
979,라스트 레터,후보,제 35회 홍콩 국제 영화제 (갈라 프리미어)
980,라스트 레터,후보,제 15회 판타지아 영화제 (장편 영화)
981,라스트 레터,후보,제 22회 스톡홀름영화제 (어워드)
982,라스트 레터,수상,제 15회 판타지아 영화제 (관객상-베스트 퀘백 영화(은))
983,라스트 레터,후보,제 37회 시애틀국제영화제 (To the Extreme Pathway)
984,라스트 레터,후보,제 27회 선댄스영화제 (월드시네마 드라마틱 경쟁)
985,라스트 레터,후보,제 61회 베를린국제영화제 (경쟁부문)
986,라스트 레터,후보,제 44회 시체스영화제 (오피셜 놉스 비전 - 픽션)
987,라스트 레터,후보,제 37회 시애틀국제영화제 (현대 세계 영화)
988,라스트 레터,후보,제 16회 부산국제영화제 (미드나잇 패션)
989,라스트 레터,수상,아시아 공로스타상
990,라스트 레터,후보,"제 9회 서울환경영화제 (쟁점 2012: 후쿠시마, 그 이후의 이야기들)"
991,라스트 레터,후보,제 62회 베를린국제영화제 (경쟁부문)
992,라스트 레터,후보,제 2회 서울충무로국제영화제 (아시아 영화의 재발견)
993,라스트 레터,후보,제 44회 금마장 (상영작)
994,라스트 레터,수상,제 3회 부산국제영화제 (PSB 영화상)
995,라스트 레터,후보,제 36회 일본 아카데미상 (우수 여우주연상)
996,라스트 레터,후보,제 5회 아시안 필름 어워드 (여우주연상)
997,라스트 레터,후보,제 34회 일본 아카데미상 (우수 여우주연상)
998,라스트 레터,후보,제 4회 아시안 필름 어워드 (여우주연상)
999,라스트 레터,수상,제 33회 일본 아카데미상 (최우수 여우주연상)
1000,라스트 레터,수상,제 31회 일본 아카데미상 (우수 여우조연상)
1001,라스트 레터,수상,제 28회 일본 아카데미상 (우수 여우주연상)
1002,라스트 레터,수상,제 41회 일본 아카데미상 (우수 여우조연상)
1003,라스트 레터,후보,제 12회 아시안 필름 어워드 (여우조연상)
1004,라스트 레터,후보,제 40회 일본 아카데미상 (우수 여우주연상)
1005,라스트 레터,후보,제 40회 일본 아카데미상 (우수 여우조연상)
1006,라스트 레터,수상,제 39회 일본 아카데미상 (신인배우상)
1007,라스트 레터,수상,아리가토상
1008,라스트 레터,후보,제 9회 북경국제영화제 (카니발)
1009,라스트 레터,후보,제 6회 마리끌레르 영화제 (상영작)
1010,라스트 레터,후보,제 21회 판타지아 영화제 (장편 영화)
1011,라스트 레터,후보,제 43회 새턴 어워즈 (최우수 국제영화상)
1012,라스트 레터,수상,제 40회 일본 아카데미상 (우수작품상)
1013,라스트 레터,수상,제 40회 일본 아카데미상 (우수 감독상)
1014,라스트 레터,후보,제 29회 도쿄국제영화제 (일본의 현재)
1015,라스트 레터,후보,제 21회 부산국제영화제 (오픈 시네마)
1016,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1017,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1018,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1019,라스트 레터,후보,제 17회 판타지아 영화제 (장편 영화)
1020,라스트 레터,후보,제 36회 일본 아카데미상 (우수 애니메이션 작품상)
1021,라스트 레터,후보,제 33회 하와이국제영화제 (Planet Anime)
1022,라스트 레터,후보,제 46회 시체스영화제 (애니메이션)
1023,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1024,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1025,라스트 레터,후보,제 1회 과천 국제SF영상축제 (두 전설 - 오시이 마모루 Vs. 안노 히데아키)
1026,라스트 레터,후보,제 62회 로카르노 영화제 (만화의 영향- 일본 애니메이션)
1027,라스트 레터,후보,제 2회 넥스트 플러스 영화 축제 (기획전)
1028,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1029,라스트 레터,후보,제 1회 과천 국제SF영상축제 (두 전설 - 오시이 마모루 Vs. 안노 히데아키)
1030,라스트 레터,후보,제 34회 안시 국제애니메이션 페스티벌 (장편비경쟁)
1031,라스트 레터,후보,제 6회 독일 아시아 영화제 (상영작)
1032,라스트 레터,후보,제 29회 하와이국제영화제 (상영작)
1033,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1034,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1035,라스트 레터,후보,제 11회 부천국제판타스틱영화제 (애니 판타)
1036,라스트 레터,후보,제 15회 유바리국제판타스틱영화제 (공식경쟁)
1037,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1038,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1039,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1040,라스트 레터,후보,제 62회 로카르노 영화제 (만화의 영향- 일본 애니메이션)
1041,라스트 레터,후보,제 27회 도쿄국제영화제 (특별전)
1042,라스트 레터,후보,제 62회 로카르노 영화제 (만화의 영향- 일본 애니메이션)
1043,라스트 레터,후보,특별전
1044,라스트 레터,후보,특별전
1045,라스트 레터,후보,특별전
1046,라스트 레터,후보,특별전
1047,라스트 레터,후보,제 6회 미쟝센 단편영화제 (해외 초청작)
1048,라스트 레터,수상,아시아 스타상
1049,라스트 레터,수상,인기상
1050,라스트 레터,수상,제 29회 일본 아카데미상 (신인배우상)
1051,기억의 전쟁,후보,제 24회 서울인권영화제 (기억의 문을 열다)
1052,기억의 전쟁,후보,제 11회 부산평화영화제 (공식경쟁)
1053,기억의 전쟁,수상,제 20회 가치봄영화제 (우수상)
1054,기억의 전쟁,후보,제 20회 가치봄영화제 (PDFF 경선)
1055,기억의 전쟁,후보,제 20회 제주여성영화제 (올해의 특별시선)
1056,기억의 전쟁,후보,제 10회 광주여성영화제 (한국장편)
1057,기억의 전쟁,후보,제 21회 서울국제여성영화제 (한국장편경쟁)
1058,기억의 전쟁,후보,제 1회 평창국제평화영화제 (스펙트럼)
1059,기억의 전쟁,후보,제 19회 인디다큐페스티발 (올해의 초점)
1060,기억의 전쟁,수상,제 23회 부산국제영화제 (비프메세나상 특별언급)
1061,기억의 전쟁,후보,제 23회 부산국제영화제 (와이드 앵글)
1062,기억의 전쟁,후보,제 20회 서울국제여성영화제 (20주년 기념 앵콜전: 옥랑 다큐멘터리)
1063,기억의 전쟁,수상,제 14회 야마카타 국제다큐멘터리영화제 (뉴 아시안 커런츠- 특별언급)
1064,기억의 전쟁,후보,제 10회 부산국제어린이청소년영화제 (다큐멘터리 특별전)
1065,기억의 전쟁,후보,제 17회 서울국제청소년영화제 (한국 다큐멘터리 특별전)
1066,기억의 전쟁,후보,제 14회 전북독립영화제 (국내경쟁)
1067,기억의 전쟁,수상,제 15회 가치봄영화제 (대상)
1068,기억의 전쟁,후보,제 15회 제주국제장애인인권영화제 (상영작)
1069,기억의 전쟁,후보,제 11회 EBS 국제다큐영화제 (페스티벌 초이스)
1070,기억의 전쟁,후보,제 6회 DMZ국제다큐멘터리영화제 (한국쇼케이스)
1071,기억의 전쟁,후보,제 16회 서울국제여성영화제 (다큐멘터리 옥랑문화상)
1072,기억의 전쟁,후보,제 15회 제주여성영화제 (여풍당당 그녀들)
1073,기억의 전쟁,후보,제 16회 대전독립영화제 (일반/대학 경쟁섹션)
1074,기억의 전쟁,후보,제 15회 가치봄영화제 (PDFF 경선)
1075,기억의 전쟁,후보,제 40회 서울독립영화제 (새로운 선택)
1076,기억의 전쟁,후보,제 8회 여성인권영화제 (피움초이스)
1077,기억의 전쟁,수상,제 15회 서울국제여성영화제 (다큐멘터리 옥랑문화 수상작)
1078,기억의 전쟁,수상,제 15회 서울국제여성영화제 (다큐 관객인기상)
1079,기억의 전쟁,후보,제 11회 서울국제여성영화제 (걸즈 온 필름)
1080,기억의 전쟁,후보,제 3회 대단한 단편영화제 (10대들의 셀프카메라)
1081,기억의 전쟁,수상,제 10회 대전독립영화제 (장려상)
1082,기억의 전쟁,후보,제 10회 대전독립영화제 (본선 경쟁섹션)
1083,인투 더 미러,후보,제 22회 판타지아 영화제 (장편 영화)
1084,인투 더 미러,후보,제 36회 브뤼셀 판타스틱 영화제 (국제 경쟁)
1085,인투 더 미러,후보,제 51회 시체스영화제 (판타스틱 파노라마)
1086,인투 더 미러,후보,제 37회 벤쿠버국제영화제 (알터드 스테이츠)
1087,인투 더 미러,후보,제 31회 프리부르 국제영화제 (FIFFamily in the Far East)
1088,인투 더 미러,후보,제 20회 부천국제판타스틱영화제 (부천 초이스(장편))
1089,인투 더 미러,후보,제 34회 브뤼셀 판타스틱 영화제 (국제 경쟁)
1090,인투 더 미러,후보,제 34회 벤쿠버국제영화제 (알터드 스테이츠)
1091,인투 더 미러,수상,제 48회 시체스영화제 (블러드 윈도우-최우수작품상)
1092,인투 더 미러,후보,제 19회 부천국제판타스틱영화제 (특별전)
1093,인투 더 미러,후보,제 33회 브뤼셀 판타스틱 영화제 (오피셜 셀렉션)
1094,인투 더 미러,후보,제 35회 판타스포르토 국제영화제 (프리미어 파노라마-장편영화)
1095,인투 더 미러,후보,제 35회 판타스포르토 국제영화제 (인더스트리 스크리닝)
1096,인투 더 미러,후보,제 33회 브뤼셀 판타스틱 영화제 (7번째 궤도)
1097,인투 더 미러,후보,제 30회 산타바바라 국제영화제 (스페인/라틴 아메리카 시네마)
1098,인투 더 미러,후보,제 33회 벤쿠버국제영화제 (알터드 스테이츠)
1099,인투 더 미러,후보,제 19회 부산국제영화제 (미드나잇 패션)
1100,인투 더 미러,후보,제 47회 시체스영화제 (오피셜 놉스 비전 - 새로운 저자)
1101,인투 더 미러,후보,ShortsFest
